field	occupation	count	expected	diff
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-FINANCIAL MANAGERS	1311	2159.86774342761	0.606981609864456
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-FOOD SERVICE MANAGERS	637	697.135137881977	0.913739625770868
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-GENERAL AND OPERATIONS MANAGERS	1467	1955.18633523645	0.750312117858879
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-HUMAN RESOURCES MANAGERS	514	715.375458602381	0.718503820363358
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-MARKETING AND SALES MANAGERS	1449	2173.97238055304	0.666521807251014
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	544	1220.31308455033	0.445787238445008
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	4043	6639.53961579525	0.608927762157159
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	442	641.464086246244	0.689048708223902
PHILOSOPHY AND RELIGIOUS STUDIES	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	1458	747.832191680511	1.94963524734555
PHILOSOPHY AND RELIGIOUS STUDIES	OFF-CUSTOMER SERVICE REPRESENTATIVES	1061	1497.62743587823	0.708453901539146
PHILOSOPHY AND RELIGIOUS STUDIES	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	1023	1446.84655065547	0.707054939265358
PHILOSOPHY AND RELIGIOUS STUDIES	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	1180	1629.34756118777	0.72421626183906
PHILOSOPHY AND RELIGIOUS STUDIES	PRT-POLICE OFFICERS	769	1027.4030055104	0.74848914775947
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	1540	1616.40259209742	0.952732943840257
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	2414	2390.85126096857	1.00968221629231
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-INSURANCE SALES AGENTS	634	842.114600122707	0.752866652481287
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-REAL ESTATE BROKERS AND SALES AGENTS	657	887.160018738243	0.740565384060492
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-RETAIL SALESPERSONS	1444	1631.89743367454	0.884859532347291
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	879	1079.34355876824	0.8143838844076
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	1164	2416.62942391697	0.481662595216333
PHILOSOPHY AND RELIGIOUS STUDIES	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	325	740.699534669583	0.438774408228808
THEOLOGY AND RELIGIOUS VOCATIONS	BUS-HUMAN RESOURCES WORKERS	538	1188.56531541759	0.452646558856531
THEOLOGY AND RELIGIOUS VOCATIONS	BUS-MANAGEMENT ANALYSTS	747	1688.05368884098	0.44252147010377
THEOLOGY AND RELIGIOUS VOCATIONS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	178	664.096561418366	0.268033310727932
THEOLOGY AND RELIGIOUS VOCATIONS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	213	622.97266785835	0.34190906116676
THEOLOGY AND RELIGIOUS VOCATIONS	CMM-COMPUTER PROGRAMMERS	350	1206.95447916157	0.289986081532365
THEOLOGY AND RELIGIOUS VOCATIONS	CMM-COMPUTER SUPPORT SPECIALISTS	344	797.934696967106	0.431112973665038
THEOLOGY AND RELIGIOUS VOCATIONS	CMM-COMPUTER SYSTEMS ANALYSTS	257	1288.12249910211	0.199515186000666
THEOLOGY AND RELIGIOUS VOCATIONS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	589	3249.52289281752	0.181257378214469
THEOLOGY AND RELIGIOUS VOCATIONS	CMS-CLERGY	45029	1030.61458763972	43.6914056331417
THEOLOGY AND RELIGIOUS VOCATIONS	CMS-COUNSELORS	2216	1469.78173445912	1.50770685745083
THEOLOGY AND RELIGIOUS VOCATIONS	CMS-SOCIAL WORKERS	1911	1970.52210786363	0.969793737595684
THEOLOGY AND RELIGIOUS VOCATIONS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	3773	9091.40779946935	0.415007233557406
THEOLOGY AND RELIGIOUS VOCATIONS	EDU-OTHER TEACHERS AND INSTRUCTORS	1350	828.837236183838	1.62878782596173
THEOLOGY AND RELIGIOUS VOCATIONS	EDU-POSTSECONDARY TEACHERS	2062	3061.13332951963	0.673606726017249
THEOLOGY AND RELIGIOUS VOCATIONS	EDU-SECONDARY SCHOOL TEACHERS	1275	2218.80231576141	0.574634338058398
THEOLOGY AND RELIGIOUS VOCATIONS	EDU-SPECIAL EDUCATION TEACHERS	126	608.869451139716	0.206940912808396
THEOLOGY AND RELIGIOUS VOCATIONS	ENG-CIVIL ENGINEERS	34	948.631774060665	0.0358410933828005
THEOLOGY AND RELIGIOUS VOCATIONS	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	128	728.5712482772	0.175686317985609
THEOLOGY AND RELIGIOUS VOCATIONS	ENG-MECHANICAL ENGINEERS	45	626.669048755014	0.0718082376804795
THEOLOGY AND RELIGIOUS VOCATIONS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	146	1442.70806290954	0.101198574925518
THEOLOGY AND RELIGIOUS VOCATIONS	ENT-DESIGNERS	743	1181.76874409147	0.628718608200466
THEOLOGY AND RELIGIOUS VOCATIONS	FIN-ACCOUNTANTS AND AUDITORS	910	2675.71606548792	0.34009587629174
THEOLOGY AND RELIGIOUS VOCATIONS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	207	558.286002166732	0.370777700312428
THEOLOGY AND RELIGIOUS VOCATIONS	FIN-PERSONAL FINANCIAL ADVISORS	625	879.566420604361	0.710577376942783
THEOLOGY AND RELIGIOUS VOCATIONS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	659	3381.14187496056	0.194904569039324
THEOLOGY AND RELIGIOUS VOCATIONS	MED-PHARMACISTS	39	737.692962425419	0.0528675234636563
THEOLOGY AND RELIGIOUS VOCATIONS	MED-PHYSICAL THERAPISTS	108	531.689282990916	0.203126155547967
THEOLOGY AND RELIGIOUS VOCATIONS	MED-PHYSICIANS AND SURGEONS	366	2619.23033088962	0.139735706204841
THEOLOGY AND RELIGIOUS VOCATIONS	MED-REGISTERED NURSES	813	4130.27507001777	0.196839190179288
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	131	541.003102956345	0.242142788616447
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1237	2138.68756564627	0.578392103582556
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	377	1536.5418181089	0.245356159888959
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-CONSTRUCTION MANAGERS	364	795.351204942556	0.457659456272893
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-EDUCATION ADMINISTRATORS	1947	2102.00860323618	0.926256913031881
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-FINANCIAL MANAGERS	606	2048.06661463128	0.295888813220609
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-FOOD SERVICE MANAGERS	456	661.049365697102	0.689812325164446
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-GENERAL AND OPERATIONS MANAGERS	1802	1853.98012020233	0.971962957080329
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-HUMAN RESOURCES MANAGERS	369	678.345513584538	0.543970576366189
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-MARKETING AND SALES MANAGERS	658	2061.44115411222	0.319194170877691
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	639	1157.14607779595	0.552220685237185
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	2525	6295.85745007345	0.401057365104501
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	411	608.260011995464	0.675697879023264
THEOLOGY AND RELIGIOUS VOCATIONS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	1073	709.122190369306	1.51313837667552
THEOLOGY AND RELIGIOUS VOCATIONS	OFF-CUSTOMER SERVICE REPRESENTATIVES	1090	1420.10581986399	0.767548435302091
THEOLOGY AND RELIGIOUS VOCATIONS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	1005	1371.95350312949	0.73253211403123
THEOLOGY AND RELIGIOUS VOCATIONS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	1527	1545.0077227432	0.988344574283923
THEOLOGY AND RELIGIOUS VOCATIONS	PRT-POLICE OFFICERS	744	974.221593780759	0.76368662401814
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	613	1532.73282345732	0.399939239649922
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	1563	2267.09374360493	0.689428923885018
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-INSURANCE SALES AGENTS	580	798.524263095785	0.726339858167124
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	464	841.237997901678	0.55156804751731
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-RETAIL SALESPERSONS	1429	1547.42560630464	0.923469273209557
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	476	1023.47355071032	0.465082854041164
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	876	2291.53755276028	0.382276083123669
THEOLOGY AND RELIGIOUS VOCATIONS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	170	702.358740735804	0.242041552472038
PHYSICS	BUS-HUMAN RESOURCES WORKERS	33	1185.7171323411	0.0278312584847654
PHYSICS	BUS-MANAGEMENT ANALYSTS	1645	1684.00857168469	0.976835882939915
PHYSICS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	408	662.505173412296	0.615844247522713
PHYSICS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	677	621.479825869194	1.089335440701
PHYSICS	CMM-COMPUTER PROGRAMMERS	4063	1204.06222976051	3.37441030835105
PHYSICS	CMM-COMPUTER SUPPORT SPECIALISTS	848	796.02258993305	1.06529640078596
PHYSICS	CMM-COMPUTER SYSTEMS ANALYSTS	2957	1285.03574513512	2.30110330486493
PHYSICS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	11523	3241.73599546327	3.55457693535999
PHYSICS	CMS-CLERGY	419	1028.14490508309	0.407530103907034
PHYSICS	CMS-COUNSELORS	28	1466.25966679661	0.0190962082870169
PHYSICS	CMS-SOCIAL WORKERS	61	1965.80010592848	0.0310306219925595
PHYSICS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	2857	9069.62187529672	0.315007619863593
PHYSICS	EDU-OTHER TEACHERS AND INSTRUCTORS	631	826.851076770771	0.763136213675069
PHYSICS	EDU-POSTSECONDARY TEACHERS	16060	3053.79787388172	5.25902520836651
PHYSICS	EDU-SECONDARY SCHOOL TEACHERS	1810	2213.48535494836	0.817714920025854
PHYSICS	ENG-CIVIL ENGINEERS	1012	946.358548576418	1.06936213713325
PHYSICS	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	3353	726.825358276506	4.613212736483
PHYSICS	ENG-MECHANICAL ENGINEERS	1082	625.167349053642	1.73073658059381
PHYSICS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	6079	1439.2508724331	4.22372507561747
PHYSICS	ENT-DESIGNERS	344	1178.93684777615	0.291788318135016
PHYSICS	FIN-ACCOUNTANTS AND AUDITORS	774	2669.30419302592	0.289963205400953
PHYSICS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	28	556.94817014136	0.0502739779051491
PHYSICS	FIN-PERSONAL FINANCIAL ADVISORS	319	877.458697821846	0.363549875101663
PHYSICS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	1649	3373.03957638046	0.488876564493059
PHYSICS	MED-PHARMACISTS	198	735.925213876837	0.269049077632414
PHYSICS	MED-PHYSICAL THERAPISTS	44	530.415185221007	0.0829538844776222
PHYSICS	MED-PHYSICIANS AND SURGEONS	3137	2612.95381633455	1.20055700196056
PHYSICS	MED-REGISTERED NURSES	219	4120.37760842851	0.0531504684308595
PHYSICS	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	1796	539.706686291497	3.32773346267194
PHYSICS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1986	2133.56258542738	0.930837470419074
PHYSICS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	2691	1532.85977190927	1.75554218938645
PHYSICS	MGR-CONSTRUCTION MANAGERS	554	793.445288782629	0.698220794593151
PHYSICS	MGR-EDUCATION ADMINISTRATORS	1094	2096.9715175559	0.521704749368794
PHYSICS	MGR-FINANCIAL MANAGERS	766	2043.15879122802	0.37490967578668
PHYSICS	MGR-FOOD SERVICE MANAGERS	330	659.465279747698	0.500405419563943
PHYSICS	MGR-GENERAL AND OPERATIONS MANAGERS	1214	1849.53739018656	0.656380350265611
PHYSICS	MGR-HUMAN RESOURCES MANAGERS	255	676.719980526538	0.376817601575161
PHYSICS	MGR-MARKETING AND SALES MANAGERS	1251	2056.50128102981	0.608314719538396
PHYSICS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	458	1154.3731852733	0.396752112612152
PHYSICS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	7425	6280.77055967822	1.18217978661211
PHYSICS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	625	606.802426240775	1.02998928971323
PHYSICS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	93	707.422906538982	0.131463088260735
PHYSICS	OFF-CUSTOMER SERVICE REPRESENTATIVES	268	1416.70279159917	0.189171646720258
PHYSICS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	687	1368.66586323402	0.501948662894746
PHYSICS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	259	1541.30538952526	0.16803937867224
PHYSICS	PRT-POLICE OFFICERS	107	971.887046894557	0.110095098336678
PHYSICS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	888	1529.05990482852	0.580748993022342
PHYSICS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	1105	2261.66106106776	0.48857895598128
PHYSICS	SAL-INSURANCE SALES AGENTS	398	796.610743272505	0.499616661413581
PHYSICS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	505	839.222122292789	0.601747721592848
PHYSICS	SAL-RETAIL SALESPERSONS	231	1543.71747906347	0.149638779849886
PHYSICS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	169	1021.02098036475	0.165520594826197
PHYSICS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	602	2286.04629502943	0.263336749263973
PHYSICS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	495	700.675664296471	0.70646095650691
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-HUMAN RESOURCES WORKERS	980	2024.17637695715	0.484147533365244
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-MANAGEMENT ANALYSTS	2395	2874.82593986581	0.833093915978716
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	697	1130.98418253038	0.616277407558948
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER OCCUPATIONS, ALL OTHER	1451	1060.94847410704	1.36764417444613
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER PROGRAMMERS	1535	2055.49389090419	0.746779159399385
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER SUPPORT SPECIALISTS	1059	1358.91611761177	0.779297549182907
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER SYSTEMS ANALYSTS	3113	2193.72641914375	1.41904659251679
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	4449	5534.07321474101	0.803928648459019
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-CLERGY	835	1755.17969015847	0.475734766464059
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-COUNSELORS	915	2503.09968462271	0.365546768121589
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-SOCIAL WORKERS	2262	3355.88145579361	0.674040495707878
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	9548	15483.047218574	0.616674474036732
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-OTHER TEACHERS AND INSTRUCTORS	1178	1411.54443265605	0.834546878402831
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-POSTSECONDARY TEACHERS	3791	5213.23791966185	0.727187221918677
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-SECONDARY SCHOOL TEACHERS	2936	3778.71302017939	0.776984117163948
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-SPECIAL EDUCATION TEACHERS	556	1036.9301069625	0.536198145146641
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-CIVIL ENGINEERS	912	1615.55953431967	0.56451030161761
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	653	1240.78726727336	0.526278772536869
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-MECHANICAL ENGINEERS	883	1067.243565167	0.827365025959966
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	1944	2456.99209114233	0.791211338045528
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENT-DESIGNERS	816	2012.60153210497	0.40544538349156
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-ACCOUNTANTS AND AUDITORS	4784	4556.85622064655	1.04984659781985
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	785	950.784380557756	0.825634093336176
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-PERSONAL FINANCIAL ADVISORS	520	1497.93835261513	0.347143792060718
MULTI-DISCIPLINARY OR GENERAL SCIENCE	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	2289	5758.22583888138	0.397518274560185
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHARMACISTS	2473	1256.32192746971	1.96844450926741
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHYSICAL THERAPISTS	2389	905.489056891563	2.63835325431889
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHYSICIANS AND SURGEONS	14377	4460.65865529122	3.22306661661861
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-REGISTERED NURSES	9490	7034.03096036641	1.34915527859798
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	467	921.350881318628	0.506864441624709
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-CHIEF EXECUTIVES AND LEGISLATORS	3624	3642.27425444616	0.994982735189738
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	1976	2616.79489555867	0.755122231151454
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-CONSTRUCTION MANAGERS	1553	1354.51632278491	1.14653472525676
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-EDUCATION ADMINISTRATORS	2090	3579.80844943004	0.583830120947606
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-FINANCIAL MANAGERS	2086	3487.94298975039	0.598060233819729
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-FOOD SERVICE MANAGERS	1648	1125.79468093974	1.46385484662653
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-GENERAL AND OPERATIONS MANAGERS	2554	3157.40558300175	0.808891962993209
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-HUMAN RESOURCES MANAGERS	569	1155.25074322926	0.492533766660459
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MARKETING AND SALES MANAGERS	2234	3510.72038912325	0.636336635330252
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	3649	1970.6681029475	1.85165629592433
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	9110	10722.1082071126	0.849646340442338
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	898	1035.89220664437	0.866885564192964
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	260	1207.66470929479	0.21529154408414
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-CUSTOMER SERVICE REPRESENTATIVES	3026	2418.49952716996	1.25118899797384
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	2294	2336.49412051254	0.98181287077101
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	1956	2631.21268476051	0.74338346395515
MULTI-DISCIPLINARY OR GENERAL SCIENCE	PRT-POLICE OFFICERS	1449	1659.14006615591	0.873343986778173
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	2711	2610.30801857036	1.03857475083909
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	4307	3860.95533886595	1.11552701908877
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-INSURANCE SALES AGENTS	1078	1359.9201733543	0.79269358681625
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-REAL ESTATE BROKERS AND SALES AGENTS	1148	1432.66344782494	0.801304731926318
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-RETAIL SALESPERSONS	2590	2635.33044145744	0.982798953503391
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	1379	1743.01820599604	0.791156394842116
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	4283	3902.5841668431	1.09747793177376
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	308	1196.1462720686	0.257493591872631
PSYCHOLOGY	BUS-HUMAN RESOURCES WORKERS	15866	7700.06735623873	2.06050145615221
PSYCHOLOGY	BUS-MANAGEMENT ANALYSTS	8901	10935.9804938074	0.813918788995674
PSYCHOLOGY	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	3315	4302.31993785831	0.770514524229038
PSYCHOLOGY	CMM-COMPUTER OCCUPATIONS, ALL OTHER	2064	4035.90062858235	0.511410014751776
PSYCHOLOGY	CMM-COMPUTER PROGRAMMERS	2798	7819.20073293816	0.357837085344734
PSYCHOLOGY	CMM-COMPUTER SUPPORT SPECIALISTS	2838	5169.38432648774	0.549001548493539
PSYCHOLOGY	CMM-COMPUTER SYSTEMS ANALYSTS	4110	8345.04412800233	0.492507880959986
PSYCHOLOGY	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	4826	21051.8890512496	0.229243085418671
PSYCHOLOGY	CMS-CLERGY	7702	6676.79061487662	1.15354823061833
PSYCHOLOGY	CMS-COUNSELORS	55780	9521.91537772441	5.8580650832596
PSYCHOLOGY	CMS-SOCIAL WORKERS	59638	12765.9395413003	4.67164988578079
PSYCHOLOGY	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	46776	58898.279725042	0.794182787992568
PSYCHOLOGY	EDU-OTHER TEACHERS AND INSTRUCTORS	5645	5369.58504777839	1.0512916640245
PSYCHOLOGY	EDU-POSTSECONDARY TEACHERS	27141	19831.4156723033	1.3685861084494
PSYCHOLOGY	EDU-SECONDARY SCHOOL TEACHERS	6754	14374.4117886687	0.469862704595965
PSYCHOLOGY	EDU-SPECIAL EDUCATION TEACHERS	7330	3944.53356842634	1.85826787194114
PSYCHOLOGY	ENG-CIVIL ENGINEERS	569	6145.66861558549	0.0925855322815501
PSYCHOLOGY	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	472	4720.01631949216	0.099999654249243
PSYCHOLOGY	ENG-MECHANICAL ENGINEERS	207	4059.84746727049	0.0509871372431561
PSYCHOLOGY	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	712	9346.5198047523	0.0761780871247904
PSYCHOLOGY	ENT-DESIGNERS	2564	7656.03607219924	0.334899153533308
PSYCHOLOGY	FIN-ACCOUNTANTS AND AUDITORS	8841	17334.5071265085	0.510023154132837
PSYCHOLOGY	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	3631	3616.83095153986	1.00391753130019
PSYCHOLOGY	FIN-PERSONAL FINANCIAL ADVISORS	4071	5698.23180525831	0.714432150029996
PSYCHOLOGY	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	25293	21904.5767535699	1.15469019486432
PSYCHOLOGY	MED-PHARMACISTS	2227	4779.11093754515	0.465986253322658
PSYCHOLOGY	MED-PHYSICAL THERAPISTS	3354	3444.52529323719	0.973719080125519
PSYCHOLOGY	MED-PHYSICIANS AND SURGEONS	20764	16968.5668155877	1.22367435185662
PSYCHOLOGY	MED-REGISTERED NURSES	16903	26757.8027277	0.631703588370572
PSYCHOLOGY	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	420	3504.86446025426	0.119833449984406
PSYCHOLOGY	MGR-CHIEF EXECUTIVES AND LEGISLATORS	8997	13855.3919551662	0.649350089056507
PSYCHOLOGY	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	5489	9954.41760048265	0.551413474931357
PSYCHOLOGY	MGR-CONSTRUCTION MANAGERS	1920	5152.64728869495	0.372623991596035
PSYCHOLOGY	MGR-EDUCATION ADMINISTRATORS	17175	13617.7689339902	1.26121981385151
PSYCHOLOGY	MGR-FINANCIAL MANAGERS	8476	13268.3081679731	0.638815430927306
PSYCHOLOGY	MGR-FOOD SERVICE MANAGERS	3725	4282.57881635912	0.869803022835397
